,uu_id,timeperiod,week_number,countyfips,tract,tract_name,total_claims,edu_8th_or_less,edu_grades_9_11,edu_hs_grad_equiv,edu_post_hs,edu_unknown,top_category_employer1,top_category_employer2,top_category_employer3,gender_female,gender_male,gender_na,race_amerindian,race_asian,race_black,race_noanswer,race_hawaiiannative,race_other,race_white,average_wage
1448,3611ab4b321d4532f1f18b13d1fd3b93,20220806,32,18089,42607,"Census Tract 426.07, Lake County, Indiana",11,0,0,0,0,0,56,62,53,0,0,0,0,0,0,0,0,0,0,14503.833333333334
1449,3611ab4b321d4532f1f18b13d1fd3b93,20220409,15,18089,42607,"Census Tract 426.07, Lake County, Indiana",20,0,0,0,0,0,23,72,56,0,0,0,0,0,0,0,0,0,17,14503.833333333334
1450,3611ab4b321d4532f1f18b13d1fd3b93,20220507,19,18089,42607,"Census Tract 426.07, Lake County, Indiana",10,0,0,0,0,0,23,72,51,0,0,0,0,0,0,0,0,0,0,14503.833333333334
1451,3611ab4b321d4532f1f18b13d1fd3b93,20220521,21,18089,42607,"Census Tract 426.07, Lake County, Indiana",10,0,0,0,0,0,31-33,72,51,0,0,0,0,0,0,0,0,0,0,14503.833333333334
1452,3611ab4b321d4532f1f18b13d1fd3b93,20220514,20,18089,42607,"Census Tract 426.07, Lake County, Indiana",12,0,0,0,0,0,44-45,31-33,72,0,0,0,0,0,0,0,0,0,0,14503.833333333334
1453,3611ab4b321d4532f1f18b13d1fd3b93,20220528,22,18089,42607,"Census Tract 426.07, Lake County, Indiana",10,0,0,0,0,0,44-45,31-33,72,0,0,0,0,0,0,0,0,0,0,14503.833333333334
1454,3611ab4b321d4532f1f18b13d1fd3b93,20220611,24,18089,42607,"Census Tract 426.07, Lake County, Indiana",16,0,0,0,0,0,23,31-33,72,0,0,0,0,0,0,0,0,0,13,14503.833333333334
1455,3611ab4b321d4532f1f18b13d1fd3b93,20220625,26,18089,42607,"Census Tract 426.07, Lake County, Indiana",11,0,0,0,0,0,62,31-33,61,0,0,0,0,0,0,0,0,0,0,14503.833333333334
1456,3611ab4b321d4532f1f18b13d1fd3b93,20220423,17,18089,42607,"Census Tract 426.07, Lake County, Indiana",14,0,0,0,0,0,23,44-45,54,0,0,0,0,0,0,0,0,0,10,14503.833333333334
1457,9ee08e65a6fc00045b2c609903e65603,20220129,5,18089,42901,"Census Tract 429.01, Lake County, Indiana",26,0,0,0,0,0,23,99,81,0,0,0,0,0,0,0,0,0,0,13185.5
1458,9ee08e65a6fc00045b2c609903e65603,20220205,6,18089,42901,"Census Tract 429.01, Lake County, Indiana",15,0,0,0,0,0,23,99,71,0,15,0,0,0,0,0,0,0,15,13185.5
1459,9ee08e65a6fc00045b2c609903e65603,20220416,16,18089,42901,"Census Tract 429.01, Lake County, Indiana",32,0,0,24,0,0,62,23,56,22,10,0,0,0,0,0,0,0,0,13185.5
1460,9ee08e65a6fc00045b2c609903e65603,20220326,13,18089,42901,"Census Tract 429.01, Lake County, Indiana",23,0,0,0,16,0,56,23,72,0,0,0,0,0,0,0,0,0,0,13185.5
1461,9ee08e65a6fc00045b2c609903e65603,20220611,24,18089,42901,"Census Tract 429.01, Lake County, Indiana",10,0,0,0,0,0,62,52,72,0,0,0,0,0,0,0,0,0,0,13185.5
1462,9ee08e65a6fc00045b2c609903e65603,20220521,21,18089,42901,"Census Tract 429.01, Lake County, Indiana",11,0,0,0,0,0,54,52,31-33,0,0,0,0,0,0,0,0,0,11,13185.5
1463,9ee08e65a6fc00045b2c609903e65603,20220402,14,18089,42901,"Census Tract 429.01, Lake County, Indiana",21,0,0,16,0,0,23,53,54,0,0,0,0,0,0,0,0,0,0,13185.5
1464,9ee08e65a6fc00045b2c609903e65603,20220319,12,18089,42901,"Census Tract 429.01, Lake County, Indiana",21,0,0,11,0,0,23,54,72,0,0,0,0,0,0,0,0,0,0,13185.5
1465,9ee08e65a6fc00045b2c609903e65603,20220514,20,18089,42901,"Census Tract 429.01, Lake County, Indiana",13,0,0,0,0,0,62,54,52,0,0,0,0,0,0,0,0,0,0,13185.5
1466,9ee08e65a6fc00045b2c609903e65603,20220507,19,18089,42901,"Census Tract 429.01, Lake County, Indiana",13,0,0,0,0,0,31-33,54,23,0,0,0,0,0,0,0,0,0,13,13185.5
1467,9ee08e65a6fc00045b2c609903e65603,20220212,7,18089,42901,"Census Tract 429.01, Lake County, Indiana",16,0,0,0,0,0,23,54,42,0,0,0,0,0,0,0,0,0,16,13185.5
1468,9ee08e65a6fc00045b2c609903e65603,20220219,8,18089,42901,"Census Tract 429.01, Lake County, Indiana",17,0,0,12,0,0,23,54,31-33,0,0,0,0,0,0,0,0,0,0,13185.5
1469,9ee08e65a6fc00045b2c609903e65603,20220226,9,18089,42901,"Census Tract 429.01, Lake County, Indiana",17,0,0,0,0,0,23,54,44-45,0,0,0,0,0,0,0,0,0,0,13185.5
1470,9ee08e65a6fc00045b2c609903e65603,20220820,34,18089,42901,"Census Tract 429.01, Lake County, Indiana",16,0,0,0,13,0,23,72,62,0,0,0,0,0,0,0,0,0,0,13185.5
1471,9ee08e65a6fc00045b2c609903e65603,20220312,11,18089,42901,"Census Tract 429.01, Lake County, Indiana",21,0,0,11,0,0,23,72,55,0,0,0,0,0,0,0,0,0,0,13185.5
1472,9ee08e65a6fc00045b2c609903e65603,20220101,1,18089,42901,"Census Tract 429.01, Lake County, Indiana",16,0,0,0,0,0,23,72,99,0,0,0,0,0,0,0,0,0,0,13185.5
1473,9ee08e65a6fc00045b2c609903e65603,20220806,32,18089,42901,"Census Tract 429.01, Lake County, Indiana",13,0,0,0,0,0,23,72,62,0,0,0,0,0,0,0,0,0,0,13185.5
1474,9ee08e65a6fc00045b2c609903e65603,20220903,36,18089,42901,"Census Tract 429.01, Lake County, Indiana",10,0,0,0,0,0,23,72,62,0,0,0,0,0,0,0,0,0,0,13185.5
1475,9ee08e65a6fc00045b2c609903e65603,20220730,31,18089,42901,"Census Tract 429.01, Lake County, Indiana",33,0,0,0,29,0,23,72,56,0,0,0,0,0,0,0,0,0,0,13185.5
1476,9ee08e65a6fc00045b2c609903e65603,20220618,25,18089,42901,"Census Tract 429.01, Lake County, Indiana",14,0,0,0,0,0,23,72,56,0,0,0,0,0,0,0,0,0,0,13185.5
1477,9ee08e65a6fc00045b2c609903e65603,20220903,36,18089,42901,"Census Tract 429.01, Lake County, Indiana",10,0,0,0,0,0,23,72,62,0,0,0,0,0,0,0,0,0,0,13185.5
1478,9ee08e65a6fc00045b2c609903e65603,20220806,32,18089,42901,"Census Tract 429.01, Lake County, Indiana",13,0,0,0,0,0,23,72,62,0,0,0,0,0,0,0,0,0,0,13185.5
1479,9ee08e65a6fc00045b2c609903e65603,20220430,18,18089,42901,"Census Tract 429.01, Lake County, Indiana",13,0,0,0,0,0,52,72,31-33,0,0,0,0,0,0,0,0,0,10,13185.5
1480,9ee08e65a6fc00045b2c609903e65603,20220806,32,18089,42901,"Census Tract 429.01, Lake County, Indiana",13,0,0,0,0,0,23,72,62,0,0,0,0,0,0,0,0,0,0,13185.5
1481,9ee08e65a6fc00045b2c609903e65603,20220723,30,18089,42901,"Census Tract 429.01, Lake County, Indiana",11,0,0,0,0,0,52,72,56,0,0,0,0,0,0,0,0,0,0,13185.5
1482,9ee08e65a6fc00045b2c609903e65603,20220820,34,18089,42901,"Census Tract 429.01, Lake County, Indiana",16,0,0,0,13,0,23,72,62,0,0,0,0,0,0,0,0,0,0,13185.5
1483,9ee08e65a6fc00045b2c609903e65603,20220423,17,18089,42901,"Census Tract 429.01, Lake County, Indiana",20,0,0,10,0,0,23,72,55,0,0,0,0,0,0,0,0,0,20,13185.5
1484,9ee08e65a6fc00045b2c609903e65603,20220305,10,18089,42901,"Census Tract 429.01, Lake County, Indiana",20,0,0,11,0,0,23,72,54,0,0,0,0,0,0,0,0,0,0,13185.5
1485,9ee08e65a6fc00045b2c609903e65603,20220528,22,18089,42901,"Census Tract 429.01, Lake County, Indiana",11,0,0,0,0,0,52,31-33,72,0,0,0,0,0,0,0,0,0,11,13185.5
1486,9ee08e65a6fc00045b2c609903e65603,20220115,3,18089,42901,"Census Tract 429.01, Lake County, Indiana",22,0,0,0,11,0,23,31-33,44-45,0,22,0,0,0,0,0,0,0,0,13185.5
1487,9ee08e65a6fc00045b2c609903e65603,20220108,2,18089,42901,"Census Tract 429.01, Lake County, Indiana",25,0,0,0,12,0,23,31-33,54,0,0,0,0,0,0,0,0,0,22,13185.5
1488,9ee08e65a6fc00045b2c609903e65603,20220409,15,18089,42901,"Census Tract 429.01, Lake County, Indiana",15,0,0,0,0,0,23,31-33,72,0,0,0,0,0,0,0,0,0,12,13185.5
1489,437523120b5bcbb4f6f5502c8216f2d0,20220409,15,18149,954100,"Census Tract 9541, Starke County, Indiana",12,0,0,0,0,0,23,11,56,0,0,0,0,0,0,0,0,0,12,11140.333333333334
1490,437523120b5bcbb4f6f5502c8216f2d0,20220226,9,18149,954100,"Census Tract 9541, Starke County, Indiana",17,0,0,0,0,0,23,11,56,0,17,0,0,0,0,0,0,0,17,11140.333333333334
1491,437523120b5bcbb4f6f5502c8216f2d0,20220910,37,18149,954100,"Census Tract 9541, Starke County, Indiana",14,0,0,0,0,0,31-33,23,62,0,0,0,0,0,0,0,0,0,0,11140.333333333334
1492,437523120b5bcbb4f6f5502c8216f2d0,20220423,17,18149,954100,"Census Tract 9541, Starke County, Indiana",11,0,0,0,0,0,62,23,11,0,0,0,0,0,0,0,0,0,11,11140.333333333334
1493,437523120b5bcbb4f6f5502c8216f2d0,20220910,37,18149,954100,"Census Tract 9541, Starke County, Indiana",14,0,0,0,0,0,31-33,23,62,0,0,0,0,0,0,0,0,0,0,11140.333333333334
1494,437523120b5bcbb4f6f5502c8216f2d0,20220219,8,18149,954100,"Census Tract 9541, Starke County, Indiana",32,0,0,26,0,0,44-45,23,56,17,15,0,0,0,0,0,0,0,32,11140.333333333334
1495,437523120b5bcbb4f6f5502c8216f2d0,20220101,1,18149,954100,"Census Tract 9541, Starke County, Indiana",19,0,0,0,0,0,23,54,48-49,0,0,0,0,0,0,0,0,0,19,11140.333333333334
1496,437523120b5bcbb4f6f5502c8216f2d0,20220305,10,18149,954100,"Census Tract 9541, Starke County, Indiana",13,0,0,0,0,0,23,56,48-49,0,13,0,0,0,0,0,0,0,13,11140.333333333334
1497,437523120b5bcbb4f6f5502c8216f2d0,20220108,2,18149,954100,"Census Tract 9541, Starke County, Indiana",17,0,0,10,0,0,23,56,54,0,0,0,0,0,0,0,0,0,17,11140.333333333334
1498,437523120b5bcbb4f6f5502c8216f2d0,20220212,7,18149,954100,"Census Tract 9541, Starke County, Indiana",15,0,0,0,0,0,23,56,53,0,0,0,0,0,0,0,0,0,15,11140.333333333334
1499,437523120b5bcbb4f6f5502c8216f2d0,20220312,11,18149,954100,"Census Tract 9541, Starke County, Indiana",11,0,0,0,0,0,23,56,31-33,0,0,0,0,0,0,0,0,0,11,11140.333333333334
1500,437523120b5bcbb4f6f5502c8216f2d0,20220129,5,18149,954100,"Census Tract 9541, Starke County, Indiana",15,0,0,0,0,0,23,56,54,0,0,0,0,0,0,0,0,0,15,11140.333333333334
1501,437523120b5bcbb4f6f5502c8216f2d0,20220205,6,18149,954100,"Census Tract 9541, Starke County, Indiana",26,0,0,18,0,0,23,56,53,0,26,0,0,0,0,0,0,0,0,11140.333333333334
1502,437523120b5bcbb4f6f5502c8216f2d0,20220903,36,18149,954100,"Census Tract 9541, Starke County, Indiana",11,0,0,0,0,0,62,61,56,0,0,0,0,0,0,0,0,0,11,11140.333333333334
1503,437523120b5bcbb4f6f5502c8216f2d0,20220903,36,18149,954100,"Census Tract 9541, Starke County, Indiana",11,0,0,0,0,0,62,61,56,0,0,0,0,0,0,0,0,0,11,11140.333333333334
1504,437523120b5bcbb4f6f5502c8216f2d0,20220813,33,18149,954100,"Census Tract 9541, Starke County, Indiana",10,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,10,11140.333333333334
1505,437523120b5bcbb4f6f5502c8216f2d0,20220618,25,18149,954100,"Census Tract 9541, Starke County, Indiana",10,0,0,0,0,0,23,62,31-33,0,0,0,0,0,0,0,0,0,0,11140.333333333334
1506,437523120b5bcbb4f6f5502c8216f2d0,20220611,24,18149,954100,"Census Tract 9541, Starke County, Indiana",12,0,0,0,0,0,11,62,42,0,0,0,0,0,0,0,0,0,0,11140.333333333334
1507,437523120b5bcbb4f6f5502c8216f2d0,20220514,20,18149,954100,"Census Tract 9541, Starke County, Indiana",10,0,0,0,0,0,23,62,54,0,0,0,0,0,0,0,0,0,0,11140.333333333334
1508,437523120b5bcbb4f6f5502c8216f2d0,20220827,35,18149,954100,"Census Tract 9541, Starke County, Indiana",10,0,0,0,0,0,23,62,61,0,0,0,0,0,0,0,0,0,10,11140.333333333334
1509,437523120b5bcbb4f6f5502c8216f2d0,20220813,33,18149,954100,"Census Tract 9541, Starke County, Indiana",10,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,10,11140.333333333334
1510,437523120b5bcbb4f6f5502c8216f2d0,20220827,35,18149,954100,"Census Tract 9541, Starke County, Indiana",10,0,0,0,0,0,23,62,61,0,0,0,0,0,0,0,0,0,10,11140.333333333334
1511,437523120b5bcbb4f6f5502c8216f2d0,20220430,18,18149,954100,"Census Tract 9541, Starke County, Indiana",10,0,0,0,0,0,23,62,55,0,0,0,0,0,0,0,0,0,0,11140.333333333334
1512,437523120b5bcbb4f6f5502c8216f2d0,20220416,16,18149,954100,"Census Tract 9541, Starke County, Indiana",12,0,0,0,0,0,23,62,56,0,0,0,0,0,0,0,0,0,12,11140.333333333334
1513,437523120b5bcbb4f6f5502c8216f2d0,20220402,14,18149,954100,"Census Tract 9541, Starke County, Indiana",12,0,0,0,0,0,23,62,56,0,0,0,0,0,0,0,0,0,12,11140.333333333334
1514,437523120b5bcbb4f6f5502c8216f2d0,20220115,3,18149,954100,"Census Tract 9541, Starke County, Indiana",19,0,0,0,10,0,23,48-49,31-33,0,0,0,0,0,0,0,0,0,19,11140.333333333334
1515,60753a85f5846665d4b0bc93e0ad1157,20220326,13,18003,10808,"Census Tract 108.08, Allen County, Indiana",36,0,0,20,0,0,44-45,51,62,23,13,0,0,0,0,0,0,0,29,20821.333333333332
1516,60753a85f5846665d4b0bc93e0ad1157,20220416,16,18003,10808,"Census Tract 108.08, Allen County, Indiana",25,0,0,0,18,0,31-33,23,62,0,0,0,0,0,0,0,0,0,15,20821.333333333332
1517,60753a85f5846665d4b0bc93e0ad1157,20220312,11,18003,10808,"Census Tract 108.08, Allen County, Indiana",21,0,0,0,0,0,71,23,56,0,0,0,0,0,0,0,0,0,10,20821.333333333332
1518,60753a85f5846665d4b0bc93e0ad1157,20220305,10,18003,10808,"Census Tract 108.08, Allen County, Indiana",20,0,0,0,0,0,44-45,23,62,0,0,0,0,0,0,0,0,0,16,20821.333333333332
1519,60753a85f5846665d4b0bc93e0ad1157,20220219,8,18003,10808,"Census Tract 108.08, Allen County, Indiana",13,0,0,0,0,0,56,23,62,0,0,0,0,0,0,0,0,0,0,20821.333333333332
1520,60753a85f5846665d4b0bc93e0ad1157,20220212,7,18003,10808,"Census Tract 108.08, Allen County, Indiana",11,0,0,0,0,0,56,23,62,0,0,0,0,0,0,0,0,0,0,20821.333333333332
1521,60753a85f5846665d4b0bc93e0ad1157,20220101,1,18003,10808,"Census Tract 108.08, Allen County, Indiana",11,0,0,0,0,0,23,56,31-33,0,0,0,0,0,0,0,0,0,0,20821.333333333332
1522,60753a85f5846665d4b0bc93e0ad1157,20220205,6,18003,10808,"Census Tract 108.08, Allen County, Indiana",15,0,0,0,0,0,23,56,62,0,0,0,0,0,0,0,0,0,10,20821.333333333332
1523,60753a85f5846665d4b0bc93e0ad1157,20220129,5,18003,10808,"Census Tract 108.08, Allen County, Indiana",11,0,0,0,0,0,23,56,31-33,0,0,0,0,0,0,0,0,0,0,20821.333333333332
1524,60753a85f5846665d4b0bc93e0ad1157,20220402,14,18003,10808,"Census Tract 108.08, Allen County, Indiana",12,0,0,0,0,0,23,56,71,0,0,0,0,0,0,0,0,0,0,20821.333333333332
1525,60753a85f5846665d4b0bc93e0ad1157,20220319,12,18003,10808,"Census Tract 108.08, Allen County, Indiana",14,0,0,0,0,0,23,62,56,0,0,0,0,0,0,0,0,0,10,20821.333333333332
1526,60753a85f5846665d4b0bc93e0ad1157,20220409,15,18003,10808,"Census Tract 108.08, Allen County, Indiana",15,0,0,0,0,0,23,62,56,0,0,0,0,0,0,0,0,0,10,20821.333333333332
1527,60753a85f5846665d4b0bc93e0ad1157,20220115,3,18003,10808,"Census Tract 108.08, Allen County, Indiana",11,0,0,0,0,0,23,62,31-33,0,0,0,0,0,0,0,0,0,0,20821.333333333332
1528,60753a85f5846665d4b0bc93e0ad1157,20220226,9,18003,10808,"Census Tract 108.08, Allen County, Indiana",16,0,0,0,0,0,23,62,56,0,0,0,0,0,0,0,0,0,0,20821.333333333332
1529,60753a85f5846665d4b0bc93e0ad1157,20220423,17,18003,10808,"Census Tract 108.08, Allen County, Indiana",13,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,0,20821.333333333332
1530,60753a85f5846665d4b0bc93e0ad1157,20220716,29,18003,10808,"Census Tract 108.08, Allen County, Indiana",21,0,0,15,0,0,56,31-33,48-49,0,0,0,0,0,0,0,0,0,18,20821.333333333332
1531,60753a85f5846665d4b0bc93e0ad1157,20220108,2,18003,10808,"Census Tract 108.08, Allen County, Indiana",17,0,0,0,0,0,23,31-33,56,0,0,0,0,0,0,0,0,0,0,20821.333333333332
1532,60753a85f5846665d4b0bc93e0ad1157,20220430,18,18003,10808,"Census Tract 108.08, Allen County, Indiana",10,0,0,0,0,0,62,31-33,81,0,0,0,0,0,0,0,0,0,0,20821.333333333332
1533,3f20a7038f07e774663e01dea8a04cd0,20220806,32,18099,20800,"Census Tract 208, Marshall County, Indiana",14,0,0,0,0,0,31-33,11,55,0,0,0,0,0,0,0,0,0,0,13467.125
1534,3f20a7038f07e774663e01dea8a04cd0,20220806,32,18099,20800,"Census Tract 208, Marshall County, Indiana",14,0,0,0,0,0,31-33,11,55,0,0,0,0,0,0,0,0,0,0,13467.125
1535,3f20a7038f07e774663e01dea8a04cd0,20220806,32,18099,20800,"Census Tract 208, Marshall County, Indiana",14,0,0,0,0,0,31-33,11,55,0,0,0,0,0,0,0,0,0,0,13467.125
1536,3f20a7038f07e774663e01dea8a04cd0,20220716,29,18099,20800,"Census Tract 208, Marshall County, Indiana",11,0,0,0,0,0,31-33,23,55,0,0,0,0,0,0,0,0,0,0,13467.125
1537,3f20a7038f07e774663e01dea8a04cd0,20220625,26,18099,20800,"Census Tract 208, Marshall County, Indiana",12,0,0,0,0,0,31-33,23,55,0,0,0,0,0,0,0,0,0,0,13467.125
1538,3f20a7038f07e774663e01dea8a04cd0,20220205,6,18099,20800,"Census Tract 208, Marshall County, Indiana",14,0,0,0,0,0,31-33,23,81,0,0,0,0,0,0,0,0,0,14,13467.125
1539,3f20a7038f07e774663e01dea8a04cd0,20220212,7,18099,20800,"Census Tract 208, Marshall County, Indiana",12,0,0,0,0,0,31-33,23,44-45,0,0,0,0,0,0,0,0,0,0,13467.125
1540,3f20a7038f07e774663e01dea8a04cd0,20220108,2,18099,20800,"Census Tract 208, Marshall County, Indiana",15,0,0,0,0,0,31-33,23,92,0,0,0,0,0,0,0,0,0,15,13467.125
1541,3f20a7038f07e774663e01dea8a04cd0,20220709,28,18099,20800,"Census Tract 208, Marshall County, Indiana",12,0,0,0,0,0,31-33,55,N/A,0,0,0,0,0,0,0,0,0,0,13467.125
1542,3f20a7038f07e774663e01dea8a04cd0,20220903,36,18099,20800,"Census Tract 208, Marshall County, Indiana",10,0,0,0,0,0,31-33,56,44-45,0,0,0,0,0,0,0,0,0,10,13467.125
1543,3f20a7038f07e774663e01dea8a04cd0,20220416,16,18099,20800,"Census Tract 208, Marshall County, Indiana",10,0,0,0,0,0,31-33,56,23,0,0,0,0,0,0,0,0,0,10,13467.125
1544,3f20a7038f07e774663e01dea8a04cd0,20220903,36,18099,20800,"Census Tract 208, Marshall County, Indiana",10,0,0,0,0,0,31-33,56,44-45,0,0,0,0,0,0,0,0,0,10,13467.125
1545,3f20a7038f07e774663e01dea8a04cd0,20220723,30,18099,20800,"Census Tract 208, Marshall County, Indiana",11,0,0,0,0,0,31-33,56,55,0,0,0,0,0,0,0,0,0,0,13467.125
1546,3f20a7038f07e774663e01dea8a04cd0,20220820,34,18099,20800,"Census Tract 208, Marshall County, Indiana",20,0,0,12,0,0,31-33,56,48-49,0,0,0,0,0,0,0,0,0,20,13467.125
1547,3f20a7038f07e774663e01dea8a04cd0,20220820,34,18099,20800,"Census Tract 208, Marshall County, Indiana",20,0,0,12,0,0,31-33,56,48-49,0,0,0,0,0,0,0,0,0,20,13467.125
1548,3f20a7038f07e774663e01dea8a04cd0,20220827,35,18099,20800,"Census Tract 208, Marshall County, Indiana",10,0,0,0,0,0,31-33,62,42,0,0,0,0,0,0,0,0,0,10,13467.125
1549,3f20a7038f07e774663e01dea8a04cd0,20220910,37,18099,20800,"Census Tract 208, Marshall County, Indiana",25,0,0,16,0,0,31-33,62,72,0,0,0,0,0,0,0,0,0,0,13467.125
1550,3f20a7038f07e774663e01dea8a04cd0,20220910,37,18099,20800,"Census Tract 208, Marshall County, Indiana",25,0,0,16,0,0,31-33,62,72,0,0,0,0,0,0,0,0,0,0,13467.125
1551,3f20a7038f07e774663e01dea8a04cd0,20220101,1,18099,20800,"Census Tract 208, Marshall County, Indiana",20,0,0,13,0,0,31-33,62,23,0,0,0,0,0,0,0,0,0,20,13467.125
1552,3f20a7038f07e774663e01dea8a04cd0,20220827,35,18099,20800,"Census Tract 208, Marshall County, Indiana",10,0,0,0,0,0,31-33,62,42,0,0,0,0,0,0,0,0,0,10,13467.125
1553,3f20a7038f07e774663e01dea8a04cd0,20220115,3,18099,20800,"Census Tract 208, Marshall County, Indiana",19,0,0,0,0,0,23,62,31-33,0,0,0,0,0,0,0,0,0,19,13467.125
1554,3f20a7038f07e774663e01dea8a04cd0,20220813,33,18099,20800,"Census Tract 208, Marshall County, Indiana",24,0,0,17,0,0,31-33,72,44-45,0,0,0,0,0,0,0,0,0,0,13467.125
1555,3f20a7038f07e774663e01dea8a04cd0,20220813,33,18099,20800,"Census Tract 208, Marshall County, Indiana",24,0,0,17,0,0,31-33,72,44-45,0,0,0,0,0,0,0,0,0,0,13467.125
1556,3f20a7038f07e774663e01dea8a04cd0,20220409,15,18099,20800,"Census Tract 208, Marshall County, Indiana",10,0,0,0,0,0,31-33,72,56,0,0,0,0,0,0,0,0,0,10,13467.125
1557,3f20a7038f07e774663e01dea8a04cd0,20220129,5,18099,20800,"Census Tract 208, Marshall County, Indiana",13,0,0,0,0,0,23,31-33,62,0,0,0,0,0,0,0,0,0,13,13467.125
1558,66d134a595bd52251321d496ae2f4e0b,20220827,35,18039,302,"Census Tract 3.02, Elkhart County, Indiana",14,0,0,0,0,0,31-33,N/A,N/A,0,0,0,0,0,0,0,0,0,11,14739.35294117647
1559,66d134a595bd52251321d496ae2f4e0b,20220827,35,18039,302,"Census Tract 3.02, Elkhart County, Indiana",14,0,0,0,0,0,31-33,N/A,N/A,0,0,0,0,0,0,0,0,0,11,14739.35294117647
1560,66d134a595bd52251321d496ae2f4e0b,20220625,26,18039,302,"Census Tract 3.02, Elkhart County, Indiana",11,0,0,0,0,0,31-33,42,44-45,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1561,66d134a595bd52251321d496ae2f4e0b,20220730,31,18039,302,"Census Tract 3.02, Elkhart County, Indiana",16,0,0,0,0,0,31-33,55,72,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1562,66d134a595bd52251321d496ae2f4e0b,20220806,32,18039,302,"Census Tract 3.02, Elkhart County, Indiana",16,0,0,0,0,0,31-33,55,62,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1563,66d134a595bd52251321d496ae2f4e0b,20220806,32,18039,302,"Census Tract 3.02, Elkhart County, Indiana",16,0,0,0,0,0,31-33,55,62,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1564,66d134a595bd52251321d496ae2f4e0b,20220806,32,18039,302,"Census Tract 3.02, Elkhart County, Indiana",16,0,0,0,0,0,31-33,55,62,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1565,66d134a595bd52251321d496ae2f4e0b,20220820,34,18039,302,"Census Tract 3.02, Elkhart County, Indiana",13,0,0,0,0,0,31-33,56,N/A,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1566,66d134a595bd52251321d496ae2f4e0b,20220820,34,18039,302,"Census Tract 3.02, Elkhart County, Indiana",13,0,0,0,0,0,31-33,56,N/A,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1567,66d134a595bd52251321d496ae2f4e0b,20220813,33,18039,302,"Census Tract 3.02, Elkhart County, Indiana",33,0,0,18,0,0,31-33,56,N/A,13,20,0,0,0,0,0,0,10,17,14739.35294117647
1568,66d134a595bd52251321d496ae2f4e0b,20220813,33,18039,302,"Census Tract 3.02, Elkhart County, Indiana",33,0,0,18,0,0,31-33,56,N/A,13,20,0,0,0,0,0,0,10,17,14739.35294117647
1569,66d134a595bd52251321d496ae2f4e0b,20220409,15,18039,302,"Census Tract 3.02, Elkhart County, Indiana",13,0,0,0,0,0,31-33,56,42,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1570,66d134a595bd52251321d496ae2f4e0b,20220709,28,18039,302,"Census Tract 3.02, Elkhart County, Indiana",15,0,0,0,0,0,31-33,62,55,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1571,66d134a595bd52251321d496ae2f4e0b,20220903,36,18039,302,"Census Tract 3.02, Elkhart County, Indiana",16,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,13,14739.35294117647
1572,66d134a595bd52251321d496ae2f4e0b,20220723,30,18039,302,"Census Tract 3.02, Elkhart County, Indiana",14,0,0,0,0,0,31-33,62,44-45,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1573,66d134a595bd52251321d496ae2f4e0b,20220903,36,18039,302,"Census Tract 3.02, Elkhart County, Indiana",16,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,13,14739.35294117647
1574,66d134a595bd52251321d496ae2f4e0b,20220212,7,18039,302,"Census Tract 3.02, Elkhart County, Indiana",15,0,0,12,0,0,31-33,72,56,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1575,66d134a595bd52251321d496ae2f4e0b,20220521,21,18039,302,"Census Tract 3.02, Elkhart County, Indiana",33,0,0,0,26,0,31-33,92,56,0,0,0,0,0,0,0,0,0,27,14739.35294117647
1576,66d134a595bd52251321d496ae2f4e0b,20220611,24,18039,302,"Census Tract 3.02, Elkhart County, Indiana",17,0,0,10,0,0,31-33,92,81,0,0,0,0,0,0,0,0,0,10,14739.35294117647
1577,66d134a595bd52251321d496ae2f4e0b,20220702,27,18039,302,"Census Tract 3.02, Elkhart County, Indiana",29,0,0,16,0,0,31-33,92,55,13,16,0,0,0,0,0,0,0,19,14739.35294117647
1578,66d134a595bd52251321d496ae2f4e0b,20220402,14,18039,302,"Census Tract 3.02, Elkhart County, Indiana",28,0,0,0,0,0,81,31-33,56,0,0,0,0,0,0,0,0,0,0,14739.35294117647
1579,66d134a595bd52251321d496ae2f4e0b,20220514,20,18039,302,"Census Tract 3.02, Elkhart County, Indiana",10,0,0,0,0,0,61,31-33,56,0,0,0,0,0,0,0,0,0,0,14739.35294117647
